"subject"	"IAT1"	"IAT1_odd"	"IAT1_even"	"IAT1_block1"	"Liking_1"	"Expect_1"	"measureorder"	"Liking_2"	"Expect_2"	"measureorder2"	"USaversiveness"	"instructionclarity"	"instructionbelief"	"Group"	"Contingency"	"Cooccurrence"	"Csplus"	"presorder"	"measorder"	"memory1_response"	"lat_comp"	"lat_incomp"	"Expect1_CSplus"	"Expect1_CSmin"	"Liking1_CSplus"	"Liking1_CSmin"
"89"	193	-0.2065	-0.2898	-0.0527	"compatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	-0.869532267355388	1	2	8	7	1	1	1	1	1	1	"8 times followed by the sound, twice not followed"	1332.5	1042.88333333333	0.305501464824773	-0.869532267355388	0.126542963654764	-0.0189247628516949
"90"	196	-0.1172	-0.0955	0.3574	"incompatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	-0.869532267355388	1	4	6	9	4	2	1	1	2	1	"Never followed by the sound"	905.6	861.383333333333	-0.869532267355388	0.305501464824773	-0.0189247628516949	0.126542963654764
"91"	197	0.3607	0.4015	0.4909	"compatibletest1"	0.126542963654764	1.08989711775324	1	-0.0189247628516949	-0.504827784358647	1	4	8	8	5	1	2	1	1	1	"4 times followed by the sound, once not followed"	591.666666666667	684.466666666667	1.08989711775324	-0.504827784358647	0.126542963654764	-0.0189247628516949
"92"	198	0.3796	-0.141	-1.0069	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	1.6833991136218	1	5	8	9	6	1	2	1	2	1	"4 times followed by the sound, once not followed"	893.35	976.066666666667	1.6833991136218	-1.26328984103217	-0.0189247628516949	0.126542963654764
"93"	201	0.6967	0.5406	0.9925	"compatibletest1"	1.22944035330637	0.305501464824773	1	0.780120779775421	0.589285664631576	1	3	7	8	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	642.45	803.816666666667	0.589285664631576	0.305501464824773	0.780120779775421	1.22944035330637
"94"	206	-0.3594	0.4332	0.5111	"incompatibletest1"	-0.0940365142755583	1.08989711775324	1	-0.418447534165253	-0.869532267355388	1	3	8	6	14	1	2	2	2	1	"4 times followed by the sound, once not followed"	814.283333333333	730.85	1.08989711775324	-0.869532267355388	-0.0940365142755583	-0.418447534165253
"95"	208	-0.5675	0.6228	0.5535	"incompatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	-0.869532267355388	1	4	9	9	16	2	2	2	2	1	"4 times followed by the sound, 4 times not followed"	1464.35	804.65	0.305501464824773	-0.869532267355388	0.126542963654764	-0.0189247628516949
"96"	210	0.1461	-0.0735	-0.2822	"incompatibletest1"	0.347122441585086	-1.26328984103217	2	1.37940493674576	2.04810359661854	2	1	6	6	18	1	1	1	2	2	"8 times followed by the sound, twice not followed"	692.916666666667	744.466666666667	2.04810359661854	-1.26328984103217	1.37940493674576	0.347122441585086
"97"	215	0.5354	0.1588	0.8288	"compatibletest1"	0.126542963654764	1.08989711775324	2	-0.0189247628516949	-0.869532267355388	2	5	7	9	23	2	2	1	1	2	"4 times followed by the sound, 4 times not followed"	625.966666666667	816.716666666667	1.08989711775324	-0.869532267355388	0.126542963654764	-0.0189247628516949
"98"	216	-0.1866	0.3261	0.0753	"incompatibletest1"	-2.07925181564846	-1.26328984103217	2	-2.01653861941948	0.589285664631576	2	5	6	5	24	2	2	1	2	2	"4 times followed by the sound, 4 times not followed"	672.633333333333	638.583333333333	0.589285664631576	-1.26328984103217	-2.01653861941948	-2.07925181564846
"99"	218	-0.1714	0.0526	0.3044	"incompatibletest1"	-1.63809285978781	1.48209494421748	2	-1.61701584810593	-0.869532267355388	2	4	9	9	26	1	1	2	2	2	"8 times followed by the sound, twice not followed"	747.85	732.933333333333	1.48209494421748	-0.869532267355388	-1.63809285978781	-1.61701584810593
"100"	220	0.2696	-0.3282	-0.2417	"incompatibletest1"	-2.07925181564846	0.305501464824773	2	1.57916632240254	-0.869532267355388	2	5	9	9	28	2	1	2	2	2	"8 times followed by the sound, 8 times not followed"	881.3	947.183333333333	0.305501464824773	-0.869532267355388	-2.07925181564846	1.57916632240254
"101"	221	-0.4887	-0.433	-0.6219	"compatibletest1"	0.126542963654764	-0.0866963616394626	2	-0.418447534165253	1.6833991136218	2	0	8	5	29	1	2	2	1	2	"4 times followed by the sound, once not followed"	631.8	555.683333333333	1.6833991136218	-0.0866963616394626	-0.418447534165253	0.126542963654764
"102"	223	-0.3944	-0.5121	-0.3296	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-0.618208919822032	0.589285664631576	2	3	8	9	31	2	2	2	1	2	"4 times followed by the sound, 4 times not followed"	722.833333333333	631.45	0.589285664631576	-1.26328984103217	-0.618208919822032	0.126542963654764
"103"	225	-0.0342	-0.29	0.1729	"compatibletest1"	0.347122441585086	0.697699291289008	1	0.180836622805084	-0.504827784358647	1	5	8	6	1	1	1	1	1	1	"8 times followed by the sound, twice not followed"	842.35	817.133333333333	0.697699291289008	-0.504827784358647	0.347122441585086	0.180836622805084
"104"	226	0.0271	0.2055	-0.3353	"incompatibletest1"	0.126542963654764	0.305501464824773	1	0.780120779775421	0.589285664631576	1	3	6	8	2	1	1	1	2	1	"8 times followed by the sound, twice not followed"	844.55	777.616666666667	0.589285664631576	0.305501464824773	0.780120779775421	0.126542963654764
"105"	227	-0.1757	-0.1965	-0.3216	"compatibletest1"	1.4500198312367	0.305501464824773	1	1.57916632240254	-0.869532267355388	1	3	8	8	3	2	1	1	1	1	"8 times followed by the sound, 8 times not followed"	845.4	758.45	0.305501464824773	-0.869532267355388	1.4500198312367	1.57916632240254
"106"	228	0.0761	-0.0289	-0.1125	"incompatibletest1"	-1.63809285978781	0.305501464824773	1	-1.61701584810593	0.589285664631576	1	1	9	5	4	2	1	1	2	1	"8 times followed by the sound, 8 times not followed"	876.4	924.033333333333	0.589285664631576	0.305501464824773	-1.61701584810593	-1.63809285978781
"107"	229	-0.1808	-0.2122	-0.0836	"compatibletest1"	0.126542963654764	0.697699291289008	1	-0.0189247628516949	-0.869532267355388	1	5	7	9	5	1	2	1	1	1	"4 times followed by the sound, once not followed"	712.533333333333	657.6	0.697699291289008	-0.869532267355388	0.126542963654764	-0.0189247628516949
"108"	231	-0.5926	-0.4488	-0.7987	"compatibletest1"	-0.755774948066524	0.305501464824773	1	0.9798821654322	-0.869532267355388	1	4	9	8	7	2	2	1	1	1	"4 times followed by the sound, 4 times not followed"	662.133333333333	577.7	0.305501464824773	-0.869532267355388	-0.755774948066524	0.9798821654322
"109"	232	-0.1133	0.393	-0.3835	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	0.9798821654322	-0.869532267355388	1	4	9	9	8	2	2	1	2	1	"4 times followed by the sound, 4 times not followed"	704.9	681.966666666667	-0.869532267355388	-1.26328984103217	0.9798821654322	0.126542963654764
"110"	233	0.3473	0.3182	0.3675	"compatibletest1"	-0.755774948066524	-1.26328984103217	1	0.9798821654322	1.31869463062506	1	2	7	7	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	800.666666666667	928.15	1.31869463062506	-1.26328984103217	0.9798821654322	-0.755774948066524
"111"	234	-0.4066	0.5541	0.3652	"incompatibletest1"	0.567701919515408	1.48209494421748	1	-0.618208919822032	-0.504827784358647	1	4	5	8	10	1	1	2	2	1	"8 times followed by the sound, twice not followed"	666.3	580.366666666667	1.48209494421748	-0.504827784358647	0.567701919515408	-0.618208919822032
"112"	235	0.194	0.9901	-0.1656	"compatibletest1"	-0.976354425996846	-1.26328984103217	1	-1.81677723376271	0.224581181634835	1	-1	4	3	11	2	1	2	1	1	"8 times followed by the sound, 8 times not followed"	744.516666666667	793.216666666667	0.224581181634835	-1.26328984103217	-1.81677723376271	-0.976354425996846
"113"	238	-1.1061	1.1444	1.1231	"incompatibletest1"	0.126542963654764	1.08989711775324	1	-0.0189247628516949	-0.869532267355388	1	2	7	9	14	1	2	2	2	1	"4 times followed by the sound, once not followed"	852.9	618.2	1.08989711775324	-0.869532267355388	0.126542963654764	-0.0189247628516949
"114"	239	0.0787	0.2549	-0.269	"compatibletest1"	1.67059930916702	0.697699291289008	1	0.9798821654322	1.31869463062506	1	3	6	6	15	2	2	2	1	1	"4 times followed by the sound, 4 times not followed"	799.683333333333	822.766666666667	1.31869463062506	0.697699291289008	0.9798821654322	1.67059930916702
"115"	240	0.1479	-0.2995	-0.1373	"incompatibletest1"	0.126542963654764	0.305501464824773	1	-0.618208919822032	-0.869532267355388	1	4	8	9	16	2	2	2	2	1	"4 times followed by the sound, 4 times not followed"	617.883333333333	751.5	0.305501464824773	-0.869532267355388	0.126542963654764	-0.618208919822032
"116"	241	0.997	1.2193	0.7792	"compatibletest1"	-0.535195470136202	0.697699291289008	2	-0.0189247628516949	-0.869532267355388	2	4	6	9	17	1	1	1	1	2	"8 times followed by the sound, twice not followed"	607.65	838.65	0.697699291289008	-0.869532267355388	-0.535195470136202	-0.0189247628516949
"117"	242	-0.0796	-0.2277	0.3449	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	-0.504827784358647	2	2	9	8	18	1	1	1	2	2	"Twice followed by the sound, 8 times not followed"	679.416666666667	640.716666666667	-0.504827784358647	-1.26328984103217	-0.0189247628516949	0.126542963654764
"118"	247	0.5396	0.3857	0.728	"compatibletest1"	-0.535195470136202	0.305501464824773	2	-0.418447534165253	-0.869532267355388	2	4	8	9	23	2	2	1	1	2	"4 times followed by the sound, 4 times not followed"	584.683333333333	693.316666666667	0.305501464824773	-0.869532267355388	-0.535195470136202	-0.418447534165253
"119"	248	0.1688	-0.0968	-0.2625	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	2	7	8	24	2	2	1	2	2	"4 times followed by the sound, 4 times not followed"	943.15	1011.25	0.589285664631576	-1.26328984103217	-0.0189247628516949	0.126542963654764
"120"	252	-0.5649	0.1144	0.9623	"incompatibletest1"	0.126542963654764	0.305501464824773	2	1.57916632240254	-0.869532267355388	2	2	7	5	28	2	1	2	2	2	"8 times followed by the sound, 8 times not followed"	690.616666666667	578.233333333333	0.305501464824773	-0.869532267355388	0.126542963654764	1.57916632240254
"121"	254	-0.3525	0.4835	0.2573	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	3	9	9	30	1	2	2	2	2	"4 times followed by the sound, once not followed"	1016.91666666667	903.533333333333	-1.26328984103217	0.589285664631576	0.126542963654764	-0.0189247628516949
"122"	255	-0.114	-0.1103	-0.1783	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-1.41725446244915	0.953990147628317	2	4	8	7	31	2	2	2	1	2	"4 times followed by the sound, 4 times not followed"	800.433333333333	786.316666666667	0.953990147628317	-1.26328984103217	-1.41725446244915	0.126542963654764
"123"	259	0.2499	0.593	0.0819	"compatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	-0.869532267355388	1	5	9	8	3	2	1	1	1	1	"8 times followed by the sound, 8 times not followed"	616.466666666667	672.466666666667	0.305501464824773	-0.869532267355388	0.126542963654764	-0.0189247628516949
"124"	260	-0.5313	0.7346	0.3702	"incompatibletest1"	0.126542963654764	-0.871092014567933	1	-0.0189247628516949	0.224581181634835	1	5	7	8	4	2	1	1	2	1	"8 times followed by the sound, 8 times not followed"	933.033333333333	746.966666666667	0.224581181634835	-0.871092014567933	-0.0189247628516949	0.126542963654764
"125"	261	0.2177	0.0429	0.3594	"compatibletest1"	0.126542963654764	-0.0866963616394626	1	-0.0189247628516949	-0.869532267355388	1	5	9	9	5	1	2	1	1	1	"4 times followed by the sound, once not followed"	689.9	730.216666666667	-0.0866963616394626	-0.869532267355388	0.126542963654764	-0.0189247628516949
"126"	262	0.4945	-0.5104	-0.6436	"incompatibletest1"	-1.19693390392717	1.48209494421748	1	0.380598008461863	0.953990147628317	1	4	7	8	6	1	2	1	2	1	"4 times followed by the sound, once not followed"	650.866666666667	864.55	0.953990147628317	1.48209494421748	0.380598008461863	-1.19693390392717
"127"	263	-0.4092	-0.4203	-0.4458	"compatibletest1"	0.126542963654764	0.305501464824773	1	0.180836622805084	-0.869532267355388	1	5	8	9	7	2	2	1	1	1	"4 times followed by the sound, 4 times not followed"	687.933333333333	612.166666666667	0.305501464824773	-0.869532267355388	0.126542963654764	0.180836622805084
"128"	264	-0.1617	0.1977	0.1058	"incompatibletest1"	-1.41751338185749	-1.26328984103217	1	1.17964355108898	0.589285664631576	1	4	9	7	8	2	2	1	2	1	"4 times followed by the sound, 4 times not followed"	852.05	759.3	0.589285664631576	-1.26328984103217	1.17964355108898	-1.41751338185749
"129"	269	0.3667	0.2981	0.5807	"compatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	1.31869463062506	1	3	9	9	13	1	2	2	1	1	"4 times followed by the sound, once not followed"	602.8	663.266666666667	1.31869463062506	-1.26328984103217	-0.0189247628516949	0.126542963654764
"130"	273	0.3835	0.5127	0.4523	"compatibletest1"	-1.63809285978781	0.305501464824773	2	0.380598008461863	1.31869463062506	2	3	8	8	17	1	1	1	1	2	"8 times followed by the sound, twice not followed"	791.966666666667	1031.6	0.305501464824773	1.31869463062506	-1.63809285978781	0.380598008461863
"131"	275	0.0182	-0.1231	0.1164	"compatibletest1"	-1.19693390392717	0.305501464824773	2	1.9786890937161	-0.869532267355388	2	5	9	7	19	2	1	1	1	2	"8 times followed by the sound, 8 times not followed"	557.85	562.466666666667	0.305501464824773	-0.869532267355388	-1.19693390392717	1.9786890937161
"132"	276	0.5191	-0.6442	-0.3972	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-2.01653861941948	2.04810359661854	2	4	9	9	20	2	1	1	2	2	"8 times followed by the sound, 8 times not followed"	630.883333333333	770.75	2.04810359661854	-1.26328984103217	-2.01653861941948	0.126542963654764
"133"	278	0.0968	0.2041	-0.3326	"incompatibletest1"	-1.41751338185749	-0.478894188103698	2	-1.81677723376271	-0.140123301361906	2	2	7	8	22	1	2	1	2	2	"4 times followed by the sound, once not followed"	1468.86666666667	1525	-0.140123301361906	-0.478894188103698	-1.81677723376271	-1.41751338185749
"134"	283	0.7246	1.0295	0.4491	"compatibletest1"	-2.07925181564846	0.305501464824773	2	-2.01653861941948	0.953990147628317	2	5	9	9	27	2	1	2	1	2	"8 times followed by the sound, 8 times not followed"	830.583333333333	1084.56666666667	0.953990147628317	0.305501464824773	-2.01653861941948	-2.07925181564846
"135"	284	0.1541	-0.1043	-0.138	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	-3	8	7	28	2	1	2	2	2	"Never followed by the sound"	829.95	916.233333333333	-1.26328984103217	0.589285664631576	0.126542963654764	-0.0189247628516949
"136"	286	0.2497	-0.4496	-0.0436	"incompatibletest1"	-0.976354425996846	-0.478894188103698	2	0.9798821654322	-0.869532267355388	2	2	7	7	30	1	2	2	2	2	"4 times followed by the sound, once not followed"	701.666666666667	817.266666666667	-0.478894188103698	-0.869532267355388	-0.976354425996846	0.9798821654322
"137"	287	0.0118	-0.1334	0.1619	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	-2	6	7	31	2	2	2	1	2	"4 times followed by the sound, 4 times not followed"	674.866666666667	680.833333333333	0.589285664631576	-1.26328984103217	-0.0189247628516949	0.126542963654764
"138"	289	0.3749	0.415	0.2684	"compatibletest1"	0.126542963654764	1.08989711775324	1	-0.0189247628516949	-0.869532267355388	1	3	9	9	1	1	1	1	1	1	"8 times followed by the sound, twice not followed"	910.066666666667	1011.51666666667	1.08989711775324	-0.869532267355388	0.126542963654764	-0.0189247628516949
"139"	294	-0.254	0.0169	0.4959	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	0.180836622805084	-0.504827784358647	1	4	9	7	6	1	2	1	2	1	"4 times followed by the sound, once not followed"	1128.55	1002.8	-0.504827784358647	-1.26328984103217	0.180836622805084	0.126542963654764
"140"	295	-0.1391	-0.3029	0.1974	"compatibletest1"	-0.755774948066524	0.305501464824773	1	-0.817970305478811	-0.869532267355388	1	4	9	6	7	2	2	1	1	1	"4 times followed by the sound, 4 times not followed"	884.533333333333	831.7	0.305501464824773	-0.869532267355388	-0.755774948066524	-0.817970305478811
"141"	297	-0.1727	-0.1903	-0.2733	"compatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	1.6833991136218	1	-4	3	6	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	872.816666666667	818.116666666667	1.6833991136218	-1.26328984103217	-0.0189247628516949	0.126542963654764
"142"	298	-0.0282	-0.0625	-0.119	"incompatibletest1"	0.126542963654764	0.305501464824773	1	0.9798821654322	-0.869532267355388	1	5	8	7	10	1	1	2	2	1	"8 times followed by the sound, twice not followed"	910.783333333333	920.233333333333	0.305501464824773	-0.869532267355388	0.126542963654764	0.9798821654322
"143"	302	0.0261	0.1131	-0.2869	"incompatibletest1"	0.126542963654764	0.305501464824773	1	0.580359394118642	-0.869532267355388	1	4	6	5	14	1	2	2	2	1	"Always followed by the sound"	1024.03333333333	1028.56666666667	0.305501464824773	-0.869532267355388	0.126542963654764	0.580359394118642
"144"	303	0.3316	0.3317	0.3924	"compatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	0.589285664631576	1	3	9	7	15	2	2	2	1	1	"4 times followed by the sound, 4 times not followed"	623.966666666667	717.966666666667	0.589285664631576	0.305501464824773	-0.0189247628516949	0.126542963654764
"145"	304	0.2376	-0.0945	-0.3848	"incompatibletest1"	0.126542963654764	0.305501464824773	1	0.780120779775421	-0.869532267355388	1	4	9	9	16	2	2	2	2	1	"4 times followed by the sound, 4 times not followed"	659.416666666667	717.233333333333	0.305501464824773	-0.869532267355388	0.126542963654764	0.780120779775421
"146"	305	-0.2786	-0.3258	-0.3134	"compatibletest1"	-0.976354425996846	1.08989711775324	2	0.180836622805084	-0.869532267355388	2	4	7	7	17	1	1	1	1	2	"8 times followed by the sound, twice not followed"	776.166666666667	712.016666666667	1.08989711775324	-0.869532267355388	-0.976354425996846	0.180836622805084
"147"	306	0.2571	-0.1421	-0.4691	"incompatibletest1"	0.126542963654764	1.08989711775324	2	-0.0189247628516949	-0.504827784358647	2	2	5	7	18	1	1	1	2	2	"Never followed by the sound"	1056.2	1128.2	-0.504827784358647	1.08989711775324	-0.0189247628516949	0.126542963654764
"148"	307	0.618	0.6399	0.5971	"compatibletest1"	-2.07925181564846	1.08989711775324	2	-2.01653861941948	-0.869532267355388	2	5	9	7	19	2	1	1	1	2	"8 times followed by the sound, 8 times not followed"	637.566666666667	749.433333333333	1.08989711775324	-0.869532267355388	-2.07925181564846	-2.01653861941948
"149"	310	-0.3363	0.0553	0.7458	"incompatibletest1"	1.00886087537605	0.305501464824773	2	0.9798821654322	0.589285664631576	2	5	9	9	22	1	2	1	2	2	"4 times followed by the sound, once not followed"	827.35	760.95	0.589285664631576	0.305501464824773	0.9798821654322	1.00886087537605
"150"	311	0.0558	0.0583	0.4113	"compatibletest1"	0.126542963654764	0.305501464824773	2	1.9786890937161	-0.869532267355388	2	4	9	9	23	2	2	1	1	2	"4 times followed by the sound, 4 times not followed"	641.033333333333	672.133333333333	0.305501464824773	-0.869532267355388	0.126542963654764	1.9786890937161
"151"	315	0.1746	0.4216	-0.0452	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	3	8	8	27	2	1	2	1	2	"8 times followed by the sound, 8 times not followed"	654.433333333333	684.783333333333	0.589285664631576	-1.26328984103217	-0.0189247628516949	0.126542963654764
"152"	316	0.3191	-0.5633	0.0201	"incompatibletest1"	-1.63809285978781	0.305501464824773	2	-1.61701584810593	0.589285664631576	2	4	4	6	28	2	1	2	2	2	"8 times followed by the sound, 8 times not followed"	971.583333333333	1091.65	0.305501464824773	0.589285664631576	-1.63809285978781	-1.61701584810593
"153"	319	-0.1724	-0.5583	0.0089	"compatibletest1"	1.22944035330637	-1.26328984103217	2	-1.01773169113559	0.589285664631576	2	4	5	9	31	2	2	2	1	2	"4 times followed by the sound, 4 times not followed"	616.033333333333	593.583333333333	0.589285664631576	-1.26328984103217	-1.01773169113559	1.22944035330637
"154"	321	0.7954	0.7814	0.9307	"compatibletest1"	1.67059930916702	1.08989711775324	1	1.17964355108898	-0.869532267355388	1	2	7	7	1	1	1	1	1	1	"8 times followed by the sound, twice not followed"	706.683333333333	887.683333333333	1.08989711775324	-0.869532267355388	1.67059930916702	1.17964355108898
"155"	328	-0.029	0.2904	-0.2707	"incompatibletest1"	-1.63809285978781	-1.26328984103217	1	-1.81677723376271	1.31869463062506	1	5	8	9	8	2	2	1	2	1	"4 times followed by the sound, 4 times not followed"	709.683333333333	696.866666666667	1.31869463062506	-1.26328984103217	-1.81677723376271	-1.63809285978781
"156"	329	-0.6538	-1.0207	-0.1536	"compatibletest1"	-0.0940365142755583	0.697699291289008	1	0.380598008461863	1.31869463062506	1	4	5	5	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	922.566666666667	658	1.31869463062506	0.697699291289008	0.380598008461863	-0.0940365142755583
"157"	330	-0.9948	1.0698	0.9627	"incompatibletest1"	1.4500198312367	0.305501464824773	1	1.57916632240254	-0.869532267355388	1	4	9	6	10	1	1	2	2	1	"8 times followed by the sound, twice not followed"	1156.01666666667	732.916666666667	0.305501464824773	-0.869532267355388	1.4500198312367	1.57916632240254
"158"	332	-0.1843	0.3375	-8e-04	"incompatibletest1"	0.126542963654764	0.697699291289008	1	-0.418447534165253	-0.869532267355388	1	2	9	9	12	2	1	2	2	1	"8 times followed by the sound, 8 times not followed"	840.716666666667	774.866666666667	0.697699291289008	-0.869532267355388	0.126542963654764	-0.418447534165253
"159"	333	-0.3368	-0.3801	-0.369	"compatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	1.6833991136218	1	5	9	9	13	1	2	2	1	1	"4 times followed by the sound, once not followed"	1036.11666666667	916.716666666667	1.6833991136218	-1.26328984103217	-0.0189247628516949	0.126542963654764
"160"	334	-0.5412	0.3455	0.6317	"incompatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	0.589285664631576	1	0	9	0	14	1	2	2	2	1	"4 times followed by the sound, once not followed"	940.016666666667	731.133333333333	0.305501464824773	0.589285664631576	0.126542963654764	-0.0189247628516949
"161"	337	-0.3322	-0.3773	-0.2975	"compatibletest1"	-0.31461599220588	1.48209494421748	2	-0.0189247628516949	-0.869532267355388	2	5	9	9	17	1	1	1	1	2	"8 times followed by the sound, twice not followed"	643.65	609.75	1.48209494421748	-0.869532267355388	-0.31461599220588	-0.0189247628516949
"162"	339	0.6435	0.6605	0.6649	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	-0.869532267355388	2	5	8	9	19	2	1	1	1	2	"8 times followed by the sound, 8 times not followed"	569.533333333333	796.316666666667	-1.26328984103217	-0.869532267355388	0.126542963654764	-0.0189247628516949
"163"	341	0.4596	0.4028	0.5265	"compatibletest1"	-0.976354425996846	0.305501464824773	2	0.580359394118642	-0.869532267355388	2	1	6	8	21	1	2	1	1	2	"4 times followed by the sound, once not followed"	824.15	1064.36666666667	0.305501464824773	-0.869532267355388	-0.976354425996846	0.580359394118642
"164"	342	-0.0876	0.1883	-0.0186	"incompatibletest1"	1.22944035330637	-1.26328984103217	2	-0.218686148508474	1.6833991136218	2	2	9	9	22	1	2	1	2	2	"4 times followed by the sound, once not followed"	849.633333333333	827.283333333333	1.6833991136218	-1.26328984103217	-0.218686148508474	1.22944035330637
"165"	347	0.0138	0.0569	-0.0011	"compatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	0.589285664631576	2	2	3	3	27	2	1	2	1	2	"8 times followed by the sound, 8 times not followed"	855.583333333333	864.833333333333	0.589285664631576	-1.26328984103217	-0.0189247628516949	0.126542963654764
"166"	349	0.5254	0.3927	0.6011	"compatibletest1"	-0.976354425996846	-1.26328984103217	2	-0.0189247628516949	1.31869463062506	2	4	7	7	29	1	2	2	1	2	"4 times followed by the sound, once not followed"	1097.66666666667	1483.86666666667	1.31869463062506	-1.26328984103217	-0.0189247628516949	-0.976354425996846
"167"	352	0.2184	-0.2742	-0.1362	"incompatibletest1"	0.126542963654764	-1.26328984103217	2	-0.0189247628516949	-0.869532267355388	2	5	7	9	0	2	2	2	2	2	"Never followed by the sound"	824.533333333333	905.533333333333	-1.26328984103217	-0.869532267355388	0.126542963654764	-0.0189247628516949
"168"	355	0.3622	0.377	0.3651	"compatibletest1"	1.4500198312367	0.305501464824773	1	-0.0189247628516949	-0.869532267355388	1	-1	9	9	3	2	1	1	1	1	"8 times followed by the sound, 8 times not followed"	673.716666666667	752.65	0.305501464824773	-0.869532267355388	1.4500198312367	-0.0189247628516949
"169"	356	0.038	-0.0899	0.1422	"incompatibletest1"	1.4500198312367	-1.26328984103217	1	-0.418447534165253	0.589285664631576	1	5	9	9	4	2	1	1	2	1	"8 times followed by the sound, 8 times not followed"	901.8	913.133333333333	0.589285664631576	-1.26328984103217	-0.418447534165253	1.4500198312367
"170"	357	-0.2861	-0.1918	-0.4429	"compatibletest1"	0.126542963654764	0.305501464824773	1	-0.0189247628516949	-0.504827784358647	1	3	8	3	5	1	2	1	1	1	"4 times followed by the sound, once not followed"	831.316666666667	733.55	0.305501464824773	-0.504827784358647	0.126542963654764	-0.0189247628516949
"171"	358	0.1234	-0.0888	-0.1885	"incompatibletest1"	0.126542963654764	-1.26328984103217	1	-0.0189247628516949	1.6833991136218	1	5	9	9	6	1	2	1	2	1	"4 times followed by the sound, once not followed"	725.216666666667	752.766666666667	1.6833991136218	-1.26328984103217	-0.0189247628516949	0.126542963654764
"172"	359	-0.2986	-0.0605	-0.5913	"compatibletest1"	0.126542963654764	0.697699291289008	1	0.380598008461863	-0.869532267355388	1	5	5	7	7	2	2	1	1	1	"4 times followed by the sound, 4 times not followed"	762.6	622.75	0.697699291289008	-0.869532267355388	0.126542963654764	0.380598008461863
"173"	361	0.5162	0.3677	0.6387	"compatibletest1"	0.126542963654764	1.48209494421748	1	-0.0189247628516949	-0.869532267355388	1	4	9	8	9	1	1	2	1	1	"8 times followed by the sound, twice not followed"	671.566666666667	899.266666666667	-0.869532267355388	1.48209494421748	-0.0189247628516949	0.126542963654764
"174"	365	0.2941	0.0677	0.5438	"compatibletest1"	0.126542963654764	-1.26328984103217	1	-2.01653861941948	1.6833991136218	1	5	8	9	13	1	2	2	1	1	"4 times followed by the sound, once not followed"	617.15	671.966666666667	1.6833991136218	-1.26328984103217	-2.01653861941948	0.126542963654764
"175"	366	0.3669	-0.3379	-0.3325	"incompatibletest1"	0.126542963654764	0.697699291289008	1	-0.0189247628516949	-0.869532267355388	1	0	6	6	14	1	2	2	2	1	"4 times followed by the sound, once not followed"	615.5	684.75	0.697699291289008	-0.869532267355388	0.126542963654764	-0.0189247628516949
"176"	377	0.5558	0.4148	0.6708	"compatibletest1"	2.33233774295798	-1.26328984103217	2	-2.01653861941948	1.6833991136218	2	5	9	9	25	1	1	2	1	2	"8 times followed by the sound, twice not followed"	746.35	911.85	1.6833991136218	-1.26328984103217	-2.01653861941948	2.33233774295798
"177"	380	0.1567	-0.2523	-0.0141	"incompatibletest1"	1.00886087537605	-1.26328984103217	2	-0.0189247628516949	-0.869532267355388	2	4	9	8	28	2	1	2	2	2	"8 times followed by the sound, 8 times not followed"	646.3	676.6	-1.26328984103217	-0.869532267355388	1.00886087537605	-0.0189247628516949
"178"	381	-0.3489	-0.1741	-0.4715	"compatibletest1"	-2.07925181564846	-0.0866963616394626	2	-2.01653861941948	-0.869532267355388	2	3	6	9	29	1	2	2	1	2	"I don't remember"	966.466666666667	782.05	-0.869532267355388	-0.0866963616394626	-2.01653861941948	-2.07925181564846
